vértice,tempo_execução,solução,rota
10,5739.029407501221,13,"(0, 1, 9, 5, 3, 6, 2, 4, 8, 7)"
10,5833.999156951904,12,"(0, 6, 1, 2, 8, 4, 9, 7, 5, 3)"
10,5847.033262252808,11,"(0, 4, 9, 3, 1, 8, 7, 5, 2, 6)"
10,5787.969350814819,13,"(0, 5, 6, 1, 8, 2, 4, 9, 3, 7)"
10,5836.000204086304,11,"(0, 4, 8, 2, 1, 3, 7, 9, 6, 5)"
10,5798.317670822144,11,"(0, 6, 3, 1, 7, 5, 2, 9, 4, 8)"
10,5993.998050689697,10,"(0, 8, 6, 5, 7, 1, 3, 4, 2, 9)"
10,6128.000020980835,12,"(0, 6, 8, 3, 1, 2, 4, 7, 5, 9)"
10,6017.0087814331055,9,"(0, 3, 4, 8, 5, 1, 6, 7, 9, 2)"
10,6423.196315765381,10,"(0, 6, 9, 4, 3, 8, 5, 1, 7, 2)"
10,6118.489742279053,9,"(0, 2, 6, 8, 1, 5, 3, 4, 9, 7)"
10,6064.99981880188,17,"(0, 1, 7, 3, 9, 4, 8, 6, 2, 5)"
10,6043.999433517456,10,"(0, 3, 7, 6, 8, 4, 9, 2, 1, 5)"
10,6016.998767852783,14,"(0, 6, 9, 1, 8, 2, 7, 4, 3, 5)"
10,6017.000675201416,12,"(0, 1, 3, 9, 2, 4, 5, 6, 8, 7)"
10,6079.999208450317,8,"(0, 5, 3, 6, 9, 4, 8, 7, 1, 2)"
10,6051.998138427734,10,"(0, 6, 7, 2, 8, 9, 1, 5, 3, 4)"
10,6040.000677108765,14,"(0, 7, 5, 8, 2, 6, 3, 4, 1, 9)"
10,6040.001153945923,21,"(0, 2, 9, 1, 8, 5, 3, 7, 4, 6)"
10,6059.9987506866455,8,"(0, 2, 8, 4, 5, 1, 3, 6, 7, 9)"
10,6093.621492385864,14,"(0, 6, 5, 4, 1, 2, 7, 3, 8, 9)"
10,6108.009338378906,12,"(0, 1, 5, 2, 3, 4, 7, 9, 6, 8)"
10,6043.614625930786,14,"(0, 7, 1, 4, 9, 6, 3, 8, 2, 5)"
10,6059.151411056519,15,"(0, 8, 4, 1, 6, 3, 5, 7, 2, 9)"
10,5979.641914367676,13,"(0, 6, 5, 4, 8, 1, 2, 3, 9, 7)"
10,6067.748546600342,6,"(0, 9, 1, 2, 6, 5, 7, 3, 4, 8)"
10,6081.299304962158,16,"(0, 8, 5, 7, 6, 2, 4, 9, 1, 3)"
10,6069.000720977783,7,"(0, 3, 2, 7, 4, 5, 9, 8, 1, 6)"
10,6010.447263717651,10,"(0, 7, 6, 1, 4, 8, 2, 9, 5, 3)"
10,6059.088230133057,7,"(0, 5, 3, 6, 7, 4, 2, 9, 1, 8)"
10,6033.000707626343,13,"(0, 6, 3, 5, 7, 2, 8, 4, 9, 1)"
10,6103.998184204102,9,"(0, 5, 9, 6, 2, 7, 8, 4, 3, 1)"
10,5998.771190643311,11,"(0, 3, 2, 5, 8, 7, 9, 6, 4, 1)"
10,6061.512470245361,8,"(0, 7, 4, 6, 3, 8, 1, 2, 5, 9)"
10,6040.974378585815,17,"(0, 3, 4, 2, 5, 1, 6, 9, 7, 8)"
10,5981.6014766693115,7,"(0, 3, 5, 2, 1, 7, 9, 6, 8, 4)"
10,6058.948278427124,9,"(0, 4, 9, 2, 8, 5, 6, 1, 3, 7)"
10,6034.091234207153,5,"(0, 9, 6, 7, 5, 4, 2, 3, 8, 1)"
10,6042.046308517456,9,"(0, 3, 4, 7, 9, 6, 2, 1, 8, 5)"
10,6023.0560302734375,10,"(0, 7, 4, 8, 9, 2, 5, 1, 6, 3)"
10,6046.023368835449,14,"(0, 3, 5, 2, 8, 6, 7, 1, 4, 9)"
10,6044.883966445923,8,"(0, 3, 1, 2, 9, 8, 4, 7, 5, 6)"
10,6044.029712677002,8,"(0, 6, 7, 4, 5, 2, 8, 9, 1, 3)"
10,6027.032852172852,13,"(0, 4, 8, 5, 9, 2, 7, 3, 6, 1)"
10,6055.403470993042,8,"(0, 2, 8, 4, 9, 3, 6, 7, 1, 5)"
10,6178.062438964844,12,"(0, 9, 5, 6, 3, 2, 7, 8, 4, 1)"
10,6183.449745178223,10,"(0, 4, 9, 6, 2, 1, 8, 3, 7, 5)"
10,6219.125270843506,14,"(0, 1, 7, 6, 3, 9, 8, 4, 5, 2)"
10,6174.713611602783,9,"(0, 5, 9, 3, 8, 2, 4, 6, 7, 1)"
10,6186.281204223633,14,"(0, 1, 5, 8, 7, 2, 4, 9, 6, 3)"
10,6163.396596908569,22,"(0, 2, 8, 5, 3, 7, 6, 4, 1, 9)"
10,6173.099994659424,4,"(0, 2, 4, 3, 9, 5, 7, 6, 8, 1)"
10,6167.1411991119385,11,"(0, 9, 4, 2, 5, 7, 8, 6, 3, 1)"
10,6194.895505905151,6,"(0, 3, 8, 1, 9, 6, 7, 5, 4, 2)"
10,6172.967195510864,8,"(0, 9, 1, 8, 5, 4, 7, 2, 6, 3)"
10,6226.07159614563,13,"(0, 6, 3, 4, 5, 9, 1, 8, 2, 7)"
10,6161.332607269287,10,"(0, 4, 6, 1, 8, 3, 2, 5, 7, 9)"
10,6169.77334022522,10,"(0, 2, 8, 4, 9, 1, 7, 6, 3, 5)"
10,6173.114776611328,6,"(0, 9, 8, 3, 4, 5, 6, 7, 2, 1)"
10,6165.55380821228,15,"(0, 3, 2, 9, 6, 8, 4, 7, 1, 5)"
10,6154.098987579346,9,"(0, 4, 5, 1, 9, 8, 6, 7, 2, 3)"
10,6155.875444412231,12,"(0, 4, 3, 7, 8, 9, 6, 1, 5, 2)"
10,6050.076007843018,10,"(0, 7, 5, 8, 9, 2, 3, 6, 4, 1)"
10,6028.29647064209,11,"(0, 2, 8, 5, 3, 7, 6, 4, 9, 1)"
10,6026.843786239624,7,"(0, 8, 5, 6, 4, 3, 9, 1, 2, 7)"
10,6048.026323318481,9,"(0, 9, 7, 3, 6, 1, 4, 2, 8, 5)"
10,6099.752187728882,8,"(0, 4, 3, 8, 6, 7, 9, 5, 2, 1)"
10,6051.239728927612,10,"(0, 8, 7, 3, 9, 1, 4, 6, 5, 2)"
10,6075.000047683716,8,"(0, 1, 8, 3, 2, 5, 6, 7, 4, 9)"
10,6128.998279571533,13,"(0, 5, 2, 4, 7, 3, 9, 6, 1, 8)"
10,6064.069509506226,8,"(0, 6, 9, 4, 7, 8, 2, 3, 5, 1)"
10,6023.032188415527,13,"(0, 5, 1, 7, 9, 4, 6, 2, 8, 3)"
10,6160.998821258545,16,"(0, 2, 7, 4, 6, 8, 9, 3, 1, 5)"
10,6101.0260581970215,9,"(0, 5, 6, 2, 4, 3, 9, 7, 1, 8)"
10,6149.022817611694,13,"(0, 1, 7, 4, 2, 5, 6, 3, 9, 8)"
10,5973.060131072998,13,"(0, 4, 9, 2, 8, 6, 3, 1, 7, 5)"
10,6008.000612258911,8,"(0, 4, 1, 3, 5, 8, 9, 6, 7, 2)"
10,5995.000839233398,10,"(0, 5, 1, 4, 6, 2, 9, 8, 7, 3)"
10,6027.499198913574,8,"(0, 4, 3, 8, 6, 1, 2, 9, 5, 7)"
10,5943.001270294189,9,"(0, 1, 4, 9, 2, 8, 3, 6, 5, 7)"
10,5869.884252548218,7,"(0, 2, 3, 6, 4, 9, 5, 8, 7, 1)"
10,5888.998508453369,17,"(0, 2, 1, 4, 9, 5, 7, 6, 3, 8)"
10,5908.000707626343,19,"(0, 4, 1, 6, 5, 9, 2, 7, 3, 8)"
10,5906.000375747681,12,"(0, 9, 7, 8, 6, 5, 2, 3, 1, 4)"
10,5747.999429702759,14,"(0, 1, 3, 8, 6, 2, 4, 7, 5, 9)"
10,5803.000926971436,7,"(0, 5, 2, 6, 4, 1, 8, 3, 7, 9)"
10,5800.9984493255615,9,"(0, 6, 7, 5, 2, 8, 3, 1, 9, 4)"
10,5900.9997844696045,10,"(0, 6, 4, 3, 5, 8, 2, 7, 1, 9)"
10,5808.001279830933,9,"(0, 4, 6, 5, 8, 2, 9, 1, 3, 7)"
10,5907.000303268433,14,"(0, 2, 7, 4, 9, 8, 3, 5, 6, 1)"
10,5860.999822616577,8,"(0, 2, 8, 5, 4, 1, 3, 9, 7, 6)"
10,5802.0195960998535,12,"(0, 2, 1, 9, 6, 3, 8, 4, 7, 5)"
10,5809.418201446533,11,"(0, 9, 5, 6, 1, 2, 7, 8, 4, 3)"
10,5778.832912445068,10,"(0, 4, 7, 3, 5, 2, 6, 1, 9, 8)"
10,5823.813199996948,11,"(0, 2, 7, 4, 6, 5, 8, 1, 3, 9)"
10,5925.014019012451,16,"(0, 7, 1, 9, 4, 3, 2, 5, 8, 6)"
10,5894.105911254883,8,"(0, 1, 2, 8, 6, 7, 5, 3, 9, 4)"
10,5815.59944152832,7,"(0, 5, 6, 8, 4, 2, 9, 7, 1, 3)"
10,5852.405309677124,7,"(0, 5, 8, 4, 1, 2, 3, 9, 6, 7)"
10,5809.576034545898,15,"(0, 1, 4, 2, 8, 3, 6, 9, 7, 5)"
10,5817.550182342529,13,"(0, 3, 5, 8, 6, 1, 4, 9, 7, 2)"
10,5787.665128707886,7,"(0, 6, 4, 9, 3, 7, 2, 8, 1, 5)"
10,5867.487907409668,14,"(0, 4, 8, 1, 2, 5, 7, 9, 6, 3)"
10,5903.388023376465,8,"(0, 3, 8, 9, 1, 4, 6, 2, 7, 5)"
10,5999.283075332642,14,"(0, 5, 3, 2, 1, 6, 4, 9, 8, 7)"
10,5945.042133331299,13,"(0, 2, 3, 4, 8, 6, 5, 1, 9, 7)"
10,5953.844308853149,19,"(0, 4, 9, 1, 7, 2, 8, 5, 3, 6)"
10,5950.3583908081055,8,"(0, 9, 2, 5, 4, 1, 7, 6, 8, 3)"
10,5940.5999183654785,7,"(0, 4, 6, 8, 1, 2, 7, 5, 3, 9)"
10,5980.636358261108,9,"(0, 4, 2, 8, 1, 5, 7, 6, 3, 9)"
10,6078.174352645874,11,"(0, 1, 9, 3, 5, 8, 4, 6, 2, 7)"
10,5960.256814956665,7,"(0, 1, 2, 5, 3, 4, 6, 7, 8, 9)"
10,5962.49532699585,8,"(0, 8, 4, 1, 6, 7, 2, 5, 9, 3)"
10,5915.880441665649,16,"(0, 3, 7, 6, 4, 8, 5, 9, 1, 2)"
10,5921.114444732666,11,"(0, 8, 9, 6, 7, 5, 1, 4, 2, 3)"
10,5918.119430541992,10,"(0, 6, 9, 4, 7, 2, 5, 1, 8, 3)"
10,5926.7418384552,8,"(0, 9, 1, 7, 5, 3, 8, 4, 6, 2)"
10,5938.3180141448975,13,"(0, 3, 6, 9, 1, 5, 2, 7, 8, 4)"
10,5924.570322036743,8,"(0, 6, 1, 7, 9, 8, 3, 2, 5, 4)"
10,5960.025072097778,9,"(0, 1, 9, 2, 7, 5, 3, 8, 4, 6)"
10,5776.04603767395,13,"(0, 7, 9, 5, 3, 2, 1, 4, 6, 8)"
10,5774.017095565796,12,"(0, 1, 7, 3, 4, 8, 5, 9, 2, 6)"
10,5778.436660766602,17,"(0, 1, 7, 4, 2, 8, 5, 9, 6, 3)"
10,5869.024038314819,7,"(0, 2, 8, 7, 1, 9, 3, 4, 6, 5)"
10,5802.463054656982,10,"(0, 5, 1, 8, 2, 6, 7, 3, 9, 4)"
10,5776.999711990356,13,"(0, 2, 5, 6, 9, 1, 3, 7, 8, 4)"
10,5766.043901443481,12,"(0, 7, 1, 5, 3, 6, 8, 9, 2, 4)"
10,5743.23296546936,10,"(0, 9, 1, 7, 3, 2, 4, 6, 8, 5)"
10,5805.623292922974,17,"(0, 7, 1, 4, 3, 2, 6, 8, 5, 9)"
10,5778.032541275024,12,"(0, 2, 8, 5, 9, 7, 3, 1, 4, 6)"
10,5736.860513687134,10,"(0, 1, 6, 7, 4, 9, 3, 5, 8, 2)"
10,5863.354921340942,14,"(0, 6, 3, 8, 9, 7, 2, 1, 5, 4)"
10,5872.677564620972,7,"(0, 9, 3, 2, 8, 7, 6, 4, 5, 1)"
10,5771.008253097534,11,"(0, 3, 8, 4, 1, 6, 2, 5, 9, 7)"
10,5792.982816696167,8,"(0, 8, 9, 3, 5, 2, 6, 7, 4, 1)"
10,5857.047080993652,6,"(0, 4, 6, 3, 7, 1, 9, 2, 8, 5)"
10,5783.914566040039,10,"(0, 1, 7, 6, 2, 8, 3, 5, 4, 9)"
10,5767.553091049194,13,"(0, 5, 9, 1, 8, 3, 4, 7, 2, 6)"
10,5766.335487365723,9,"(0, 7, 6, 1, 3, 4, 8, 2, 5, 9)"
10,5791.239500045776,8,"(0, 5, 4, 7, 6, 2, 8, 1, 3, 9)"
10,5751.354694366455,15,"(0, 4, 2, 1, 7, 6, 9, 5, 3, 8)"
10,5752.025127410889,10,"(0, 3, 7, 4, 2, 1, 8, 5, 6, 9)"
10,5775.999307632446,16,"(0, 8, 2, 6, 4, 9, 3, 7, 5, 1)"
10,5797.2962856292725,17,"(0, 5, 7, 1, 6, 9, 2, 8, 3, 4)"
10,5750.566005706787,7,"(0, 1, 8, 6, 7, 4, 5, 9, 3, 2)"
10,5754.328012466431,12,"(0, 3, 4, 7, 2, 5, 1, 8, 6, 9)"
10,5778.203725814819,11,"(0, 8, 2, 6, 4, 5, 1, 7, 9, 3)"
10,5756.579399108887,14,"(0, 1, 7, 4, 9, 6, 8, 2, 5, 3)"
10,5752.54225730896,9,"(0, 3, 8, 4, 5, 1, 9, 7, 2, 6)"
10,5750.000476837158,7,"(0, 3, 4, 1, 5, 7, 8, 9, 2, 6)"
10,5754.229784011841,10,"(0, 4, 9, 2, 1, 3, 8, 5, 6, 7)"
10,5786.114931106567,10,"(0, 4, 2, 5, 9, 3, 7, 6, 1, 8)"
10,5751.00564956665,6,"(0, 8, 3, 7, 1, 6, 5, 2, 9, 4)"
10,5863.000154495239,15,"(0, 7, 2, 9, 3, 5, 1, 8, 6, 4)"
10,5744.211435317993,5,"(0, 5, 7, 4, 3, 6, 9, 8, 1, 2)"
10,5873.997926712036,9,"(0, 6, 7, 9, 2, 8, 1, 4, 3, 5)"
10,5754.944324493408,11,"(0, 6, 4, 9, 2, 7, 8, 5, 1, 3)"
10,5796.046733856201,11,"(0, 6, 3, 9, 8, 1, 4, 2, 7, 5)"
10,5853.630781173706,8,"(0, 3, 1, 4, 5, 2, 6, 9, 7, 8)"
10,5919.187068939209,9,"(0, 5, 4, 2, 9, 1, 3, 7, 8, 6)"
10,6025.246381759644,10,"(0, 1, 9, 8, 2, 5, 6, 3, 7, 4)"
10,6180.998802185059,15,"(0, 1, 7, 2, 4, 8, 9, 5, 3, 6)"
10,6127.999782562256,11,"(0, 6, 1, 2, 5, 9, 7, 8, 3, 4)"
10,6164.172649383545,13,"(0, 2, 1, 7, 4, 6, 8, 3, 9, 5)"
10,6165.998697280884,8,"(0, 8, 3, 1, 4, 5, 7, 6, 9, 2)"
10,6161.00001335144,11,"(0, 8, 7, 5, 6, 3, 4, 2, 9, 1)"
10,6132.000684738159,5,"(0, 5, 7, 8, 3, 1, 2, 4, 6, 9)"
10,6145.99871635437,11,"(0, 2, 1, 7, 9, 8, 4, 6, 3, 5)"
10,6143.256425857544,14,"(0, 1, 9, 4, 2, 8, 6, 7, 5, 3)"
10,6148.000717163086,10,"(0, 4, 3, 2, 9, 6, 8, 7, 1, 5)"
10,6413.999795913696,15,"(0, 2, 4, 3, 8, 1, 5, 6, 9, 7)"
10,6412.510633468628,12,"(0, 1, 3, 7, 9, 6, 4, 2, 8, 5)"
10,6422.001123428345,9,"(0, 5, 4, 7, 1, 2, 9, 3, 6, 8)"
10,6273.9996910095215,13,"(0, 6, 7, 3, 2, 4, 8, 9, 1, 5)"
10,6176.998853683472,15,"(0, 1, 9, 5, 8, 2, 6, 7, 4, 3)"
10,6178.001880645752,16,"(0, 3, 2, 4, 7, 1, 8, 5, 6, 9)"
10,6205.000162124634,7,"(0, 3, 9, 5, 4, 2, 6, 1, 8, 7)"
10,6189.998388290405,13,"(0, 9, 2, 8, 5, 6, 7, 1, 3, 4)"
10,6034.0001583099365,13,"(0, 5, 1, 3, 4, 9, 8, 6, 2, 7)"
10,6042.000770568848,5,"(0, 6, 9, 7, 1, 3, 8, 5, 2, 4)"
10,6032.998323440552,7,"(0, 3, 7, 8, 5, 9, 4, 1, 6, 2)"
10,6057.999849319458,11,"(0, 6, 3, 1, 2, 8, 4, 7, 9, 5)"
10,6037.000894546509,14,"(0, 2, 6, 7, 8, 1, 5, 3, 9, 4)"
10,5989.998817443848,8,"(0, 6, 4, 5, 3, 7, 9, 2, 8, 1)"
10,6005.4826736450195,13,"(0, 9, 4, 8, 2, 5, 3, 6, 7, 1)"
10,6041.000843048096,13,"(0, 5, 1, 6, 8, 2, 4, 3, 9, 7)"
10,6063.515424728394,15,"(0, 6, 1, 2, 5, 8, 4, 7, 3, 9)"
10,5986.59086227417,14,"(0, 2, 4, 9, 1, 6, 3, 5, 8, 7)"
10,6010.023832321167,13,"(0, 5, 9, 2, 6, 8, 4, 3, 7, 1)"
10,6104.0544509887695,13,"(0, 9, 3, 4, 6, 1, 8, 7, 5, 2)"
10,6017.070770263672,11,"(0, 5, 2, 9, 6, 4, 3, 1, 7, 8)"
10,6045.0005531311035,11,"(0, 7, 1, 8, 3, 2, 9, 5, 4, 6)"
10,6056.028604507446,10,"(0, 2, 7, 8, 3, 9, 4, 5, 6, 1)"
10,6032.08327293396,13,"(0, 2, 9, 8, 7, 4, 6, 3, 1, 5)"
10,6017.097234725952,14,"(0, 5, 3, 2, 4, 8, 9, 1, 6, 7)"
10,6064.515113830566,11,"(0, 1, 8, 9, 5, 2, 3, 7, 4, 6)"
10,6105.604410171509,12,"(0, 7, 6, 9, 2, 8, 5, 4, 3, 1)"
10,5981.025218963623,9,"(0, 7, 9, 1, 2, 4, 8, 5, 6, 3)"
10,6007.999658584595,7,"(0, 2, 6, 3, 8, 1, 5, 4, 7, 9)"
10,5986.052751541138,8,"(0, 7, 8, 5, 2, 9, 3, 4, 6, 1)"
10,6009.580850601196,10,"(0, 6, 1, 3, 5, 7, 4, 8, 9, 2)"
10,6074.060440063477,11,"(0, 7, 1, 4, 2, 3, 8, 9, 6, 5)"
10,6018.045425415039,7,"(0, 8, 4, 7, 1, 2, 9, 5, 6, 3)"
10,6051.031827926636,10,"(0, 8, 9, 4, 7, 6, 2, 1, 5, 3)"
10,6035.999059677124,16,"(0, 2, 4, 1, 5, 8, 6, 9, 3, 7)"
10,6078.55486869812,9,"(0, 8, 1, 7, 5, 6, 2, 3, 9, 4)"
10,6045.000791549683,13,"(0, 6, 2, 9, 8, 1, 4, 7, 3, 5)"
10,6018.999814987183,16,"(0, 2, 3, 9, 8, 5, 4, 6, 7, 1)"
10,6023.50378036499,8,"(0, 1, 7, 8, 6, 9, 4, 3, 2, 5)"
10,6008.505582809448,14,"(0, 7, 1, 8, 6, 5, 3, 9, 2, 4)"
10,6032.0305824279785,8,"(0, 8, 1, 2, 9, 7, 6, 3, 5, 4)"
10,6000.998735427856,9,"(0, 1, 5, 9, 4, 7, 3, 8, 6, 2)"
10,5990.00096321106,13,"(0, 7, 9, 8, 5, 1, 3, 2, 6, 4)"
10,6020.027637481689,11,"(0, 2, 5, 9, 1, 7, 6, 4, 3, 8)"
10,6087.069988250732,11,"(0, 4, 9, 5, 3, 8, 6, 7, 1, 2)"
10,6030.076265335083,15,"(0, 7, 4, 5, 6, 9, 3, 1, 8, 2)"
10,5969.998598098755,14,"(0, 5, 3, 7, 9, 4, 1, 8, 6, 2)"
10,5992.021799087524,11,"(0, 4, 6, 1, 7, 8, 3, 2, 9, 5)"
10,6085.804224014282,12,"(0, 1, 9, 7, 8, 3, 4, 2, 6, 5)"
10,6265.809059143066,16,"(0, 1, 7, 3, 5, 4, 8, 9, 2, 6)"
10,6192.6422119140625,14,"(0, 2, 8, 9, 3, 6, 1, 7, 4, 5)"
10,6199.999094009399,12,"(0, 8, 2, 1, 4, 6, 9, 5, 3, 7)"
10,6207.000017166138,10,"(0, 3, 9, 7, 8, 1, 2, 5, 4, 6)"
10,6196.998357772827,13,"(0, 1, 3, 8, 9, 5, 2, 4, 7, 6)"
10,6159.734487533569,15,"(0, 1, 7, 3, 6, 9, 8, 4, 5, 2)"
10,6181.530237197876,12,"(0, 5, 2, 7, 4, 9, 1, 3, 8, 6)"
10,6207.763433456421,9,"(0, 9, 3, 2, 1, 7, 5, 6, 8, 4)"
10,6227.035999298096,11,"(0, 5, 4, 7, 8, 1, 2, 9, 3, 6)"
10,6214.539051055908,11,"(0, 1, 4, 2, 5, 3, 7, 8, 6, 9)"
10,6216.998815536499,10,"(0, 7, 1, 8, 6, 9, 5, 3, 2, 4)"
10,6161.038160324097,6,"(0, 6, 5, 1, 2, 4, 8, 9, 7, 3)"
10,6151.538610458374,7,"(0, 5, 2, 4, 7, 1, 9, 3, 8, 6)"
10,6174.506187438965,7,"(0, 2, 5, 1, 3, 6, 9, 7, 4, 8)"
10,6166.579484939575,17,"(0, 7, 9, 4, 6, 3, 1, 2, 5, 8)"
10,6164.263725280762,12,"(0, 1, 9, 6, 8, 7, 2, 5, 3, 4)"
10,6187.061071395874,7,"(0, 5, 9, 1, 3, 4, 2, 8, 7, 6)"
10,6064.133882522583,18,"(0, 9, 5, 8, 6, 1, 2, 4, 3, 7)"
10,6011.667966842651,14,"(0, 1, 5, 3, 6, 7, 4, 2, 8, 9)"
10,5993.041038513184,4,"(0, 8, 4, 1, 5, 3, 9, 6, 7, 2)"
10,6052.084684371948,17,"(0, 2, 9, 1, 3, 6, 8, 7, 5, 4)"
10,6059.175729751587,9,"(0, 8, 3, 5, 7, 2, 4, 1, 6, 9)"
10,6063.032627105713,14,"(0, 9, 7, 5, 8, 4, 1, 6, 2, 3)"
10,6072.895765304565,11,"(0, 2, 8, 4, 6, 1, 7, 5, 3, 9)"
10,6077.430486679077,10,"(0, 2, 1, 5, 7, 6, 4, 3, 8, 9)"
10,6012.001037597656,7,"(0, 2, 5, 4, 7, 8, 6, 1, 9, 3)"
10,6033.583641052246,15,"(0, 3, 5, 6, 7, 9, 8, 2, 4, 1)"
10,6144.060373306274,14,"(0, 5, 1, 6, 2, 9, 7, 3, 8, 4)"
10,6016.539096832275,12,"(0, 1, 4, 5, 2, 9, 3, 8, 6, 7)"
10,6059.037685394287,10,"(0, 4, 6, 5, 7, 3, 8, 1, 2, 9)"
10,6004.054307937622,11,"(0, 1, 5, 9, 4, 2, 3, 8, 7, 6)"
10,6042.000532150269,8,"(0, 4, 3, 7, 2, 6, 9, 8, 5, 1)"
10,6060.030937194824,13,"(0, 6, 2, 5, 4, 3, 1, 7, 8, 9)"
10,5995.022773742676,7,"(0, 9, 1, 6, 2, 7, 8, 4, 3, 5)"
10,6044.0428256988525,11,"(0, 5, 7, 9, 2, 3, 6, 8, 4, 1)"
10,5991.619825363159,8,"(0, 6, 8, 9, 3, 2, 7, 4, 1, 5)"
10,6038.2091999053955,10,"(0, 2, 1, 9, 5, 6, 4, 7, 3, 8)"
10,5970.109462738037,14,"(0, 2, 7, 8, 9, 4, 3, 6, 5, 1)"
10,6021.1005210876465,11,"(0, 2, 4, 7, 1, 6, 8, 9, 5, 3)"
10,6002.648115158081,17,"(0, 1, 2, 3, 6, 7, 5, 8, 9, 4)"
10,6017.8186893463135,7,"(0, 4, 5, 8, 9, 1, 3, 7, 6, 2)"
10,5998.060703277588,14,"(0, 2, 8, 9, 7, 4, 3, 6, 1, 5)"
10,6049.091339111328,13,"(0, 5, 7, 4, 2, 3, 6, 1, 9, 8)"
10,6048.819065093994,10,"(0, 2, 3, 9, 7, 1, 4, 8, 6, 5)"
10,6056.5948486328125,6,"(0, 1, 4, 5, 9, 8, 7, 3, 6, 2)"
10,6020.218372344971,6,"(0, 5, 7, 1, 2, 8, 4, 6, 9, 3)"
10,6026.023387908936,9,"(0, 7, 1, 6, 9, 5, 4, 2, 3, 8)"
10,6027.601480484009,9,"(0, 8, 9, 6, 1, 7, 4, 5, 3, 2)"
10,6043.044090270996,14,"(0, 6, 8, 5, 9, 7, 2, 1, 3, 4)"
10,6017.094373703003,11,"(0, 5, 8, 4, 6, 2, 3, 7, 9, 1)"
10,5977.053642272949,14,"(0, 3, 8, 7, 5, 9, 4, 1, 6, 2)"
10,6027.430772781372,8,"(0, 8, 7, 2, 6, 4, 9, 1, 3, 5)"
10,6054.0807247161865,8,"(0, 4, 1, 2, 9, 5, 6, 7, 3, 8)"
10,5995.023012161255,9,"(0, 4, 6, 9, 7, 8, 3, 5, 2, 1)"
10,6051.729917526245,14,"(0, 1, 2, 5, 9, 4, 8, 7, 3, 6)"
10,5991.010904312134,15,"(0, 7, 4, 5, 9, 8, 2, 1, 3, 6)"
