vértice,tempo_execução,solução,rota
10,29.000520706176758,9,"[0, 9, 8, 5, 4, 7, 3, 6, 1, 2]"
10,123.0001449584961,17,"[0, 9, 5, 1, 7, 4, 3, 6, 8, 2]"
10,15.999317169189453,7,"[0, 8, 4, 3, 1, 6, 5, 2, 7, 9]"
10,49.99971389770508,9,"[0, 2, 6, 1, 5, 8, 3, 4, 9, 7]"
10,22.999048233032227,9,"[0, 9, 4, 3, 7, 1, 8, 5, 6, 2]"
10,72.9982852935791,12,"[0, 7, 8, 9, 4, 5, 1, 6, 3, 2]"
10,101.00007057189941,16,"[0, 9, 2, 5, 6, 7, 8, 1, 4, 3]"
10,57.000160217285156,12,"[0, 8, 6, 2, 1, 7, 4, 5, 9, 3]"
10,13.99993896484375,7,"[0, 2, 7, 5, 3, 1, 8, 4, 6, 9]"
10,494.3885803222656,25,"[0, 1, 7, 2, 3, 9, 4, 8, 5, 6]"
10,13.99993896484375,8,"[0, 5, 9, 3, 8, 2, 1, 6, 7, 4]"
10,77.00037956237793,13,"[0, 7, 5, 4, 2, 8, 1, 9, 6, 3]"
10,34.00015830993652,10,"[0, 3, 1, 5, 6, 2, 7, 4, 9, 8]"
10,7.002115249633789,5,"[0, 7, 8, 3, 5, 2, 1, 4, 6, 9]"
10,7.0018768310546875,6,"[0, 1, 6, 4, 3, 2, 7, 9, 5, 8]"
10,96.9994068145752,14,"[0, 6, 2, 1, 8, 5, 9, 3, 4, 7]"
10,128.00002098083496,16,"[0, 2, 6, 1, 8, 9, 3, 5, 7, 4]"
10,59.999942779541016,13,"[0, 2, 1, 4, 8, 7, 3, 9, 5, 6]"
10,55.9999942779541,12,"[0, 6, 2, 9, 4, 1, 8, 5, 7, 3]"
10,40.99678993225098,9,"[0, 8, 1, 6, 7, 4, 9, 5, 3, 2]"
10,21.999359130859375,8,"[0, 8, 6, 4, 3, 2, 5, 9, 1, 7]"
10,29.999494552612305,9,"[0, 8, 7, 9, 2, 6, 1, 4, 3, 5]"
10,46.00048065185547,12,"[0, 1, 8, 3, 5, 6, 4, 7, 9, 2]"
10,7.001161575317383,5,"[0, 8, 4, 3, 5, 6, 7, 9, 1, 2]"
10,31.998395919799805,11,"[0, 3, 7, 2, 6, 9, 8, 5, 4, 1]"
10,126.00064277648926,14,"[0, 1, 4, 7, 9, 8, 6, 2, 3, 5]"
10,40.00091552734375,12,"[0, 3, 8, 4, 7, 1, 6, 2, 5, 9]"
10,20.000219345092773,9,"[0, 3, 4, 5, 1, 7, 2, 9, 6, 8]"
10,124.00007247924805,13,"[0, 3, 5, 1, 7, 8, 9, 6, 4, 2]"
10,7.999420166015625,5,"[0, 8, 9, 4, 3, 1, 7, 5, 6, 2]"
10,24.000167846679688,9,"[0, 5, 4, 7, 6, 1, 3, 9, 2, 8]"
10,63.05098533630371,14,"[0, 9, 7, 3, 8, 2, 4, 6, 1, 5]"
10,21.000385284423828,9,"[0, 6, 3, 7, 5, 4, 9, 2, 1, 8]"
10,15.00248908996582,6,"[0, 5, 2, 9, 8, 4, 6, 1, 7, 3]"
10,48.00009727478027,9,"[0, 8, 9, 7, 5, 4, 2, 1, 3, 6]"
10,81.99954032897949,14,"[0, 9, 6, 5, 2, 8, 1, 3, 4, 7]"
10,31.000137329101562,10,"[0, 9, 5, 7, 3, 4, 6, 2, 8, 1]"
10,45.999765396118164,14,"[0, 3, 9, 1, 4, 7, 2, 5, 6, 8]"
10,67.0011043548584,13,"[0, 2, 5, 4, 9, 1, 7, 8, 3, 6]"
10,13.000726699829102,6,"[0, 6, 5, 4, 1, 3, 9, 7, 8, 2]"
10,10.998964309692383,6,"[0, 3, 5, 1, 8, 6, 4, 7, 9, 2]"
10,87.00013160705566,15,"[0, 7, 4, 2, 3, 5, 8, 9, 6, 1]"
10,29.000043869018555,10,"[0, 9, 8, 1, 4, 5, 3, 6, 7, 2]"
10,52.02507972717285,12,"[0, 5, 3, 4, 8, 9, 6, 2, 7, 1]"
10,59.999942779541016,13,"[0, 6, 5, 4, 7, 3, 1, 8, 2, 9]"
10,96.99869155883789,15,"[0, 9, 5, 7, 4, 2, 1, 3, 8, 6]"
10,13.000249862670898,7,"[0, 8, 7, 6, 3, 9, 2, 1, 4, 5]"
10,19.999980926513672,6,"[0, 2, 6, 4, 1, 3, 9, 7, 5, 8]"
10,40.000200271606445,12,"[0, 2, 5, 4, 7, 3, 9, 8, 6, 1]"
10,12.000322341918945,7,"[0, 5, 2, 8, 6, 4, 3, 9, 1, 7]"
10,62.00051307678223,14,"[0, 6, 5, 7, 2, 9, 8, 3, 1, 4]"
10,107.99860954284668,14,"[0, 3, 4, 2, 7, 6, 8, 1, 5, 9]"
10,43.000221252441406,14,"[0, 4, 8, 3, 9, 2, 1, 7, 5, 6]"
10,12.999773025512695,8,"[0, 4, 3, 5, 8, 9, 7, 6, 1, 2]"
10,22.00031280517578,9,"[0, 9, 3, 8, 7, 1, 4, 6, 5, 2]"
10,26.0007381439209,10,"[0, 4, 7, 5, 1, 3, 6, 9, 2, 8]"
10,69.0004825592041,16,"[0, 3, 5, 1, 8, 7, 9, 6, 4, 2]"
10,16.00050926208496,7,"[0, 5, 8, 7, 2, 6, 9, 4, 3, 1]"
10,75.22034645080566,14,"[0, 1, 2, 3, 9, 4, 8, 6, 7, 5]"
10,60.99891662597656,14,"[0, 8, 9, 4, 7, 1, 3, 5, 2, 6]"
10,57.00063705444336,13,"[0, 1, 3, 6, 9, 2, 8, 7, 5, 4]"
10,120.99814414978027,16,"[0, 7, 9, 1, 6, 4, 2, 3, 8, 5]"
10,17.998933792114258,7,"[0, 4, 9, 7, 3, 6, 5, 1, 2, 8]"
10,30.99989891052246,10,"[0, 4, 5, 1, 6, 7, 8, 9, 3, 2]"
10,62.99948692321777,14,"[0, 8, 6, 9, 4, 7, 3, 2, 1, 5]"
10,59.99875068664551,15,"[0, 2, 4, 6, 5, 3, 7, 1, 9, 8]"
10,56.99968338012695,11,"[0, 6, 9, 4, 7, 1, 8, 2, 3, 5]"
10,30.999422073364258,10,"[0, 1, 5, 6, 9, 2, 8, 7, 4, 3]"
10,145.99967002868652,17,"[0, 7, 4, 2, 5, 9, 6, 3, 8, 1]"
10,29.999732971191406,9,"[0, 2, 5, 9, 6, 4, 8, 1, 3, 7]"
10,20.018577575683594,8,"[0, 2, 4, 3, 8, 5, 6, 1, 9, 7]"
10,37.999629974365234,10,"[0, 2, 3, 4, 7, 1, 9, 6, 8, 5]"
10,155.0004482269287,19,"[0, 3, 2, 8, 5, 1, 9, 4, 7, 6]"
10,32.00054168701172,9,"[0, 2, 5, 3, 9, 7, 8, 4, 1, 6]"
10,46.000003814697266,12,"[0, 8, 9, 2, 7, 1, 4, 3, 6, 5]"
10,18.000364303588867,6,"[0, 7, 1, 2, 8, 4, 6, 3, 5, 9]"
10,63.997507095336914,13,"[0, 3, 1, 4, 5, 7, 2, 9, 6, 8]"
10,17.011404037475586,9,"[0, 2, 7, 6, 4, 3, 5, 1, 8, 9]"
10,10.999202728271484,6,"[0, 5, 7, 6, 1, 2, 4, 8, 3, 9]"
10,16.999006271362305,9,"[0, 1, 8, 9, 3, 5, 7, 2, 6, 4]"
10,38.00201416015625,9,"[0, 8, 1, 6, 4, 3, 2, 7, 9, 5]"
10,18.999814987182617,8,"[0, 4, 6, 1, 3, 7, 9, 5, 8, 2]"
10,19.001483917236328,10,"[0, 6, 9, 3, 7, 8, 2, 1, 4, 5]"
10,109.00044441223145,15,"[0, 3, 2, 1, 9, 6, 5, 4, 8, 7]"
10,9.001731872558594,6,"[0, 3, 5, 7, 4, 1, 6, 8, 2, 9]"
10,40.23599624633789,10,"[0, 2, 8, 7, 3, 9, 4, 1, 6, 5]"
10,5.000591278076172,5,"[0, 6, 4, 8, 7, 3, 5, 2, 1, 9]"
10,26.999711990356445,10,"[0, 9, 2, 5, 3, 6, 4, 7, 1, 8]"
10,34.99889373779297,11,"[0, 4, 5, 9, 3, 6, 8, 1, 7, 2]"
10,73.00066947937012,15,"[0, 6, 7, 5, 8, 2, 9, 1, 3, 4]"
10,79.99992370605469,14,"[0, 3, 4, 6, 2, 7, 1, 8, 9, 5]"
10,62.99924850463867,12,"[0, 3, 6, 7, 2, 9, 8, 1, 5, 4]"
10,88.99974822998047,15,"[0, 4, 9, 5, 7, 8, 6, 1, 3, 2]"
10,31.000137329101562,9,"[0, 8, 3, 9, 5, 1, 6, 7, 4, 2]"
10,78.0339241027832,15,"[0, 1, 4, 3, 2, 5, 8, 6, 9, 7]"
10,3.0014514923095703,3,"[0, 2, 9, 5, 1, 4, 7, 3, 6, 8]"
10,26.000499725341797,8,"[0, 9, 1, 7, 4, 5, 6, 8, 3, 2]"
10,13.999700546264648,7,"[0, 8, 2, 4, 3, 1, 9, 6, 7, 5]"
10,85.9994888305664,16,"[0, 3, 6, 8, 1, 4, 2, 9, 5, 7]"
10,3.999471664428711,3,"[0, 1, 4, 5, 3, 7, 2, 9, 6, 8]"
10,156.9993495941162,17,"[0, 7, 2, 9, 5, 3, 6, 4, 1, 8]"
10,89.9968147277832,15,"[0, 2, 4, 7, 1, 8, 9, 3, 6, 5]"
10,75.00123977661133,15,"[0, 5, 2, 4, 1, 7, 6, 9, 3, 8]"
10,12.000799179077148,6,"[0, 1, 8, 3, 2, 9, 7, 5, 4, 6]"
10,161.00001335144043,19,"[0, 7, 1, 9, 3, 4, 5, 2, 8, 6]"
10,197.02816009521484,22,"[0, 7, 4, 1, 6, 8, 2, 5, 9, 3]"
10,32.000064849853516,11,"[0, 8, 6, 4, 7, 3, 2, 9, 1, 5]"
10,6.997823715209961,3,"[0, 5, 9, 3, 8, 7, 6, 2, 1, 4]"
10,66.99085235595703,13,"[0, 3, 4, 5, 2, 6, 9, 1, 7, 8]"
10,22.001981735229492,8,"[0, 7, 5, 1, 3, 8, 2, 6, 4, 9]"
10,15.00082015991211,8,"[0, 6, 4, 8, 3, 1, 2, 9, 5, 7]"
10,82.24058151245117,13,"[0, 8, 2, 6, 4, 3, 5, 9, 1, 7]"
10,59.03363227844238,14,"[0, 5, 4, 2, 8, 3, 9, 7, 1, 6]"
10,15.000343322753906,7,"[0, 6, 8, 2, 4, 3, 1, 7, 5, 9]"
10,95.99900245666504,11,"[0, 8, 5, 2, 9, 4, 6, 1, 3, 7]"
10,16.000032424926758,8,"[0, 7, 6, 8, 5, 3, 9, 2, 4, 1]"
10,51.99933052062988,12,"[0, 1, 7, 3, 9, 5, 4, 8, 2, 6]"
10,16.00050926208496,8,"[0, 2, 4, 7, 5, 3, 8, 6, 9, 1]"
10,17.99941062927246,7,"[0, 3, 2, 6, 4, 9, 1, 5, 7, 8]"
10,12.99905776977539,8,"[0, 1, 8, 7, 3, 6, 2, 4, 5, 9]"
10,51.99909210205078,12,"[0, 4, 1, 2, 6, 7, 3, 9, 8, 5]"
10,17.99941062927246,7,"[0, 9, 8, 6, 4, 1, 5, 7, 2, 3]"
10,14.000415802001953,7,"[0, 4, 2, 3, 6, 5, 8, 7, 1, 9]"
10,40.009260177612305,12,"[0, 6, 5, 4, 1, 8, 9, 2, 3, 7]"
10,34.998416900634766,10,"[0, 6, 7, 5, 2, 3, 8, 4, 1, 9]"
10,22.00031280517578,8,"[0, 6, 3, 4, 5, 9, 8, 2, 1, 7]"
10,35.00008583068848,11,"[0, 5, 6, 8, 4, 9, 1, 2, 3, 7]"
10,26.999950408935547,11,"[0, 5, 1, 4, 7, 3, 8, 2, 6, 9]"
10,76.02453231811523,12,"[0, 2, 1, 9, 3, 7, 6, 8, 4, 5]"
10,42.000770568847656,10,"[0, 8, 7, 2, 9, 6, 5, 4, 1, 3]"
10,18.002033233642578,8,"[0, 4, 9, 7, 2, 8, 3, 6, 1, 5]"
10,76.34902000427246,20,"[0, 6, 3, 7, 4, 1, 8, 9, 2, 5]"
10,32.99999237060547,12,"[0, 2, 8, 6, 7, 3, 4, 5, 9, 1]"
10,186.02466583251953,19,"[0, 9, 2, 3, 5, 8, 1, 6, 7, 4]"
10,32.99903869628906,9,"[0, 2, 7, 3, 4, 6, 8, 9, 5, 1]"
10,25.000572204589844,7,"[0, 2, 1, 7, 9, 3, 8, 4, 6, 5]"
10,39.00027275085449,10,"[0, 3, 6, 9, 7, 2, 4, 8, 5, 1]"
10,49.99828338623047,13,"[0, 7, 2, 3, 5, 1, 4, 6, 9, 8]"
10,32.00125694274902,9,"[0, 6, 7, 3, 5, 2, 9, 4, 1, 8]"
10,154.00004386901855,16,"[0, 6, 2, 8, 7, 9, 3, 4, 5, 1]"
10,37.000179290771484,9,"[0, 1, 9, 3, 6, 4, 5, 2, 8, 7]"
10,87.99982070922852,14,"[0, 7, 2, 1, 3, 9, 6, 8, 4, 5]"
10,25.000572204589844,9,"[0, 7, 9, 4, 6, 8, 1, 3, 2, 5]"
10,62.60275840759277,12,"[0, 8, 2, 1, 9, 6, 5, 7, 4, 3]"
10,89.99896049499512,13,"[0, 6, 9, 7, 1, 3, 8, 5, 4, 2]"
10,11.999368667602539,8,"[0, 6, 3, 2, 1, 5, 9, 7, 4, 8]"
10,32.99903869628906,11,"[0, 2, 9, 6, 4, 7, 3, 5, 8, 1]"
10,66.34020805358887,12,"[0, 1, 4, 7, 8, 3, 5, 6, 2, 9]"
10,52.00052261352539,11,"[0, 3, 5, 6, 1, 8, 7, 4, 9, 2]"
10,40.999650955200195,11,"[0, 7, 5, 1, 9, 3, 8, 4, 6, 2]"
10,7.001161575317383,7,"[0, 3, 9, 2, 7, 6, 1, 5, 4, 8]"
10,60.99963188171387,11,"[0, 2, 7, 1, 3, 4, 8, 9, 6, 5]"
10,36.99922561645508,11,"[0, 5, 4, 1, 9, 8, 3, 2, 6, 7]"
10,35.99953651428223,9,"[0, 5, 3, 8, 1, 9, 2, 6, 7, 4]"
10,16.999483108520508,9,"[0, 2, 6, 1, 5, 7, 3, 4, 9, 8]"
10,133.00037384033203,16,"[0, 2, 3, 7, 8, 4, 6, 9, 5, 1]"
10,72.00026512145996,13,"[0, 1, 3, 9, 5, 8, 4, 2, 6, 7]"
10,26.000022888183594,8,"[0, 5, 4, 6, 3, 2, 8, 1, 9, 7]"
10,24.564266204833984,10,"[0, 2, 4, 1, 9, 6, 8, 3, 5, 7]"
10,11.000633239746094,6,"[0, 5, 3, 4, 6, 7, 2, 9, 1, 8]"
10,23.022890090942383,8,"[0, 7, 4, 8, 2, 5, 3, 6, 9, 1]"
10,46.00071907043457,11,"[0, 5, 7, 8, 2, 6, 1, 3, 4, 9]"
10,13.000011444091797,7,"[0, 2, 7, 8, 1, 5, 9, 4, 3, 6]"
10,45.000314712524414,10,"[0, 4, 5, 6, 8, 1, 9, 2, 7, 3]"
10,12.000322341918945,6,"[0, 6, 1, 3, 2, 9, 7, 5, 8, 4]"
10,115.9982681274414,15,"[0, 5, 9, 3, 4, 6, 2, 1, 7, 8]"
10,38.99884223937988,11,"[0, 5, 4, 8, 6, 9, 3, 2, 7, 1]"
10,19.00005340576172,8,"[0, 9, 2, 1, 3, 7, 5, 8, 4, 6]"
10,47.00112342834473,11,"[0, 6, 4, 3, 7, 2, 5, 1, 9, 8]"
10,133.00013542175293,20,"[0, 2, 3, 6, 5, 1, 4, 7, 9, 8]"
10,16.99995994567871,7,"[0, 2, 4, 7, 3, 1, 5, 9, 6, 8]"
10,18.999099731445312,10,"[0, 2, 1, 5, 9, 4, 3, 6, 8, 7]"
10,6.000518798828125,5,"[0, 2, 1, 5, 3, 7, 8, 6, 9, 4]"
10,16.00050926208496,7,"[0, 2, 6, 3, 5, 1, 9, 4, 8, 7]"
10,12.000799179077148,5,"[0, 4, 1, 5, 6, 2, 7, 9, 8, 3]"
10,104.04372215270996,15,"[0, 9, 5, 3, 7, 2, 6, 8, 4, 1]"
10,33.99920463562012,11,"[0, 7, 3, 5, 1, 8, 2, 9, 6, 4]"
10,17.000198364257812,7,"[0, 6, 7, 4, 3, 2, 1, 8, 5, 9]"
10,121.0024356842041,17,"[0, 9, 5, 4, 7, 6, 2, 3, 1, 8]"
10,123.0010986328125,18,"[0, 4, 2, 6, 7, 3, 8, 9, 5, 1]"
10,35.997867584228516,10,"[0, 2, 4, 1, 6, 3, 8, 5, 9, 7]"
10,26.999235153198242,9,"[0, 9, 1, 7, 6, 3, 8, 4, 5, 2]"
10,46.00119590759277,11,"[0, 1, 4, 5, 9, 7, 8, 2, 3, 6]"
10,71.00033760070801,15,"[0, 5, 2, 8, 6, 7, 3, 4, 9, 1]"
10,49.00050163269043,14,"[0, 6, 9, 3, 4, 7, 1, 2, 5, 8]"
10,9.000301361083984,6,"[0, 7, 6, 4, 2, 5, 8, 9, 1, 3]"
10,56.000709533691406,14,"[0, 5, 8, 9, 7, 1, 6, 4, 2, 3]"
10,37.000179290771484,12,"[0, 1, 4, 6, 8, 7, 9, 3, 2, 5]"
10,52.99997329711914,12,"[0, 7, 9, 2, 6, 1, 8, 4, 5, 3]"
10,54.99887466430664,10,"[0, 5, 2, 9, 1, 6, 4, 7, 8, 3]"
10,92.99969673156738,13,"[0, 6, 2, 4, 7, 9, 8, 1, 3, 5]"
10,72.00002670288086,13,"[0, 5, 7, 8, 2, 6, 3, 9, 1, 4]"
10,22.00007438659668,9,"[0, 9, 5, 1, 3, 6, 4, 2, 8, 7]"
10,16.10398292541504,9,"[0, 1, 4, 9, 5, 2, 3, 7, 6, 8]"
10,245.00179290771484,21,"[0, 4, 5, 2, 7, 3, 9, 6, 8, 1]"
10,71.0000991821289,13,"[0, 7, 9, 8, 5, 2, 4, 6, 3, 1]"
10,21.997928619384766,6,"[0, 5, 9, 1, 2, 6, 4, 8, 3, 7]"
10,36.00025177001953,11,"[0, 4, 7, 1, 2, 3, 9, 8, 6, 5]"
10,40.99893569946289,9,"[0, 6, 4, 5, 3, 9, 8, 1, 2, 7]"
10,74.00035858154297,14,"[0, 5, 8, 2, 9, 1, 7, 6, 3, 4]"
10,41.99981689453125,11,"[0, 7, 1, 3, 5, 6, 9, 4, 8, 2]"
10,51.00083351135254,11,"[0, 5, 3, 7, 1, 4, 6, 9, 8, 2]"
10,80.99865913391113,14,"[0, 3, 2, 4, 8, 9, 7, 6, 5, 1]"
10,6.000518798828125,5,"[0, 1, 6, 5, 3, 2, 8, 7, 9, 4]"
10,14.999866485595703,6,"[0, 9, 2, 5, 8, 4, 1, 7, 3, 6]"
10,64.00036811828613,12,"[0, 4, 8, 1, 9, 7, 3, 6, 2, 5]"
10,22.001266479492188,8,"[0, 5, 7, 8, 1, 2, 6, 3, 4, 9]"
10,61.00010871887207,12,"[0, 4, 2, 3, 6, 9, 8, 5, 7, 1]"
10,191.02787971496582,18,"[0, 2, 8, 3, 7, 5, 1, 9, 6, 4]"
10,34.00063514709473,11,"[0, 2, 8, 3, 7, 9, 6, 5, 1, 4]"
10,63.00091743469238,14,"[0, 5, 8, 2, 6, 4, 7, 9, 1, 3]"
10,79.00071144104004,14,"[0, 6, 8, 9, 5, 4, 7, 2, 1, 3]"
10,55.9999942779541,13,"[0, 9, 1, 3, 7, 2, 8, 5, 6, 4]"
10,104.03156280517578,17,"[0, 6, 5, 2, 8, 1, 9, 3, 7, 4]"
10,96.99869155883789,12,"[0, 3, 1, 4, 9, 5, 2, 7, 6, 8]"
10,36.99994087219238,12,"[0, 3, 7, 2, 4, 6, 5, 8, 9, 1]"
10,33.00046920776367,9,"[0, 1, 3, 9, 8, 7, 4, 6, 2, 5]"
10,67.99888610839844,14,"[0, 2, 5, 8, 1, 6, 9, 3, 4, 7]"
10,19.018888473510742,8,"[0, 7, 3, 6, 9, 2, 4, 8, 1, 5]"
10,71.52819633483887,12,"[0, 4, 9, 2, 7, 1, 5, 6, 3, 8]"
10,68.00007820129395,12,"[0, 6, 7, 3, 4, 9, 5, 8, 1, 2]"
10,13.999223709106445,6,"[0, 1, 8, 4, 5, 9, 3, 6, 2, 7]"
10,35.00032424926758,11,"[0, 1, 2, 5, 9, 4, 3, 7, 6, 8]"
10,7.00068473815918,4,"[0, 2, 9, 6, 8, 5, 4, 7, 3, 1]"
10,10.999679565429688,5,"[0, 6, 5, 2, 4, 8, 1, 9, 7, 3]"
10,98.00028800964355,17,"[0, 3, 7, 4, 9, 2, 5, 8, 6, 1]"
10,31.9976806640625,8,"[0, 2, 5, 1, 8, 9, 4, 6, 3, 7]"
10,120.99981307983398,17,"[0, 7, 5, 3, 6, 9, 1, 4, 8, 2]"
10,6.001710891723633,5,"[0, 4, 3, 9, 7, 1, 6, 8, 5, 2]"
10,50.00114440917969,12,"[0, 6, 5, 3, 2, 9, 7, 8, 4, 1]"
10,40.99893569946289,10,"[0, 1, 6, 8, 2, 3, 5, 7, 4, 9]"
10,12.99738883972168,8,"[0, 6, 8, 7, 3, 1, 2, 4, 9, 5]"
10,14.999151229858398,8,"[0, 1, 9, 2, 8, 4, 5, 6, 3, 7]"
10,61.99979782104492,15,"[0, 8, 6, 5, 1, 4, 9, 3, 7, 2]"
10,17.25316047668457,5,"[0, 4, 3, 6, 1, 9, 8, 2, 5, 7]"
10,23.999929428100586,9,"[0, 6, 3, 7, 5, 9, 2, 1, 8, 4]"
10,10.000228881835938,7,"[0, 1, 9, 4, 2, 3, 8, 5, 6, 7]"
10,22.000789642333984,8,"[0, 4, 6, 1, 3, 9, 2, 8, 7, 5]"
10,8.001327514648438,6,"[0, 4, 7, 5, 9, 1, 3, 8, 6, 2]"
10,53.998708724975586,13,"[0, 3, 2, 5, 9, 1, 4, 7, 8, 6]"
10,58.00008773803711,12,"[0, 8, 7, 2, 5, 6, 4, 9, 3, 1]"
10,28.998851776123047,9,"[0, 5, 6, 9, 4, 3, 2, 1, 8, 7]"
10,17.99917221069336,8,"[0, 6, 8, 1, 4, 7, 9, 3, 5, 2]"
10,19.00005340576172,9,"[0, 2, 7, 3, 4, 5, 9, 8, 1, 6]"
10,42.00029373168945,12,"[0, 5, 3, 1, 8, 4, 6, 9, 2, 7]"
10,50.99940299987793,13,"[0, 2, 8, 9, 1, 6, 3, 5, 4, 7]"
10,57.9991340637207,13,"[0, 2, 7, 6, 5, 9, 4, 1, 8, 3]"
10,7.999897003173828,6,"[0, 5, 2, 1, 9, 8, 3, 6, 4, 7]"
10,19.999027252197266,5,"[0, 2, 8, 6, 9, 7, 3, 4, 1, 5]"
10,8.996963500976562,5,"[0, 7, 6, 9, 2, 1, 3, 4, 5, 8]"
10,50.000667572021484,12,"[0, 5, 1, 2, 6, 9, 7, 3, 4, 8]"
10,39.99924659729004,11,"[0, 9, 3, 1, 5, 7, 2, 6, 8, 4]"
10,83.9996337890625,14,"[0, 3, 7, 4, 2, 5, 9, 1, 8, 6]"
10,18.99886131286621,8,"[0, 8, 7, 6, 2, 4, 9, 1, 5, 3]"
10,25.999784469604492,9,"[0, 4, 6, 8, 9, 5, 1, 3, 7, 2]"
10,123.99983406066895,19,"[0, 9, 6, 2, 8, 4, 7, 5, 3, 1]"
10,25.998592376708984,11,"[0, 4, 3, 8, 6, 7, 2, 9, 5, 1]"
10,36.000728607177734,11,"[0, 4, 6, 5, 7, 3, 8, 1, 9, 2]"
10,37.99128532409668,11,"[0, 3, 4, 7, 2, 6, 8, 1, 5, 9]"
10,99.00045394897461,16,"[0, 3, 5, 4, 8, 1, 6, 9, 7, 2]"
10,38.99645805358887,9,"[0, 3, 7, 4, 9, 6, 5, 8, 1, 2]"
10,78.99904251098633,13,"[0, 5, 3, 1, 8, 7, 4, 2, 6, 9]"
10,26.000022888183594,8,"[0, 6, 2, 1, 5, 8, 3, 9, 4, 7]"
10,113.00325393676758,19,"[0, 1, 9, 8, 6, 7, 4, 3, 2, 5]"
10,37.00065612792969,10,"[0, 2, 6, 3, 7, 4, 1, 8, 5, 9]"
10,31.000852584838867,12,"[0, 7, 8, 6, 3, 4, 9, 5, 1, 2]"
10,136.99913024902344,18,"[0, 5, 9, 1, 7, 4, 6, 8, 3, 2]"
10,31.00109100341797,9,"[0, 3, 2, 4, 1, 5, 9, 8, 7, 6]"
10,26.99899673461914,10,"[0, 2, 3, 4, 5, 8, 6, 9, 1, 7]"
10,84.99956130981445,14,"[0, 5, 2, 9, 7, 1, 4, 3, 6, 8]"
10,10.998725891113281,6,"[0, 4, 7, 2, 6, 1, 9, 8, 3, 5]"
10,91.00079536437988,16,"[0, 8, 6, 9, 5, 2, 7, 3, 4, 1]"
10,89.00046348571777,14,"[0, 3, 8, 7, 5, 6, 9, 1, 4, 2]"
10,29.999732971191406,11,"[0, 4, 9, 1, 6, 3, 7, 8, 5, 2]"
10,57.999372482299805,15,"[0, 6, 3, 7, 2, 5, 9, 8, 4, 1]"
10,11.000633239746094,7,"[0, 7, 3, 5, 8, 1, 6, 2, 4, 9]"
10,38.64741325378418,13,"[0, 6, 7, 1, 2, 5, 4, 8, 3, 9]"
10,13.000011444091797,7,"[0, 6, 5, 7, 3, 9, 1, 8, 4, 2]"
10,36.707162857055664,9,"[0, 8, 2, 1, 9, 4, 3, 5, 7, 6]"
10,18.000125885009766,9,"[0, 5, 1, 3, 6, 8, 4, 2, 9, 7]"
10,31.256437301635742,9,"[0, 1, 9, 3, 4, 6, 7, 2, 8, 5]"
10,32.000064849853516,12,"[0, 7, 8, 5, 9, 1, 4, 3, 2, 6]"
10,43.999433517456055,13,"[0, 7, 9, 3, 8, 4, 1, 6, 2, 5]"
10,53.999900817871094,13,"[0, 2, 7, 6, 9, 5, 4, 1, 8, 3]"
10,6.000041961669922,3,"[0, 3, 1, 8, 4, 9, 6, 7, 2, 5]"
10,19.2868709564209,8,"[0, 4, 5, 8, 7, 3, 2, 9, 1, 6]"
10,34.002065658569336,12,"[0, 4, 6, 7, 5, 9, 2, 3, 8, 1]"
10,64.00036811828613,15,"[0, 8, 1, 9, 3, 2, 4, 7, 5, 6]"
10,11.997461318969727,7,"[0, 3, 4, 7, 5, 1, 6, 9, 2, 8]"
10,25.00009536743164,8,"[0, 5, 7, 1, 8, 6, 3, 2, 4, 9]"
10,29.00099754333496,9,"[0, 9, 4, 3, 5, 7, 2, 1, 6, 8]"
10,54.00252342224121,12,"[0, 6, 7, 8, 9, 5, 1, 2, 4, 3]"
10,46.00024223327637,13,"[0, 6, 3, 1, 5, 8, 9, 2, 7, 4]"
10,6.000041961669922,4,"[0, 3, 6, 8, 5, 1, 9, 7, 4, 2]"
10,3.998994827270508,5,"[0, 6, 2, 4, 5, 3, 1, 9, 7, 8]"
10,45.999765396118164,9,"[0, 3, 1, 9, 2, 6, 8, 5, 4, 7]"
10,86.00044250488281,15,"[0, 9, 7, 3, 2, 1, 5, 8, 6, 4]"
10,8.00013542175293,5,"[0, 1, 9, 7, 6, 3, 8, 4, 5, 2]"
10,81.99906349182129,16,"[0, 1, 6, 2, 3, 8, 5, 9, 7, 4]"
10,4.000186920166016,3,"[0, 7, 1, 9, 4, 6, 8, 5, 2, 3]"
10,13.998985290527344,7,"[0, 5, 7, 3, 4, 8, 2, 9, 6, 1]"
10,65.0014877319336,17,"[0, 2, 9, 5, 8, 6, 4, 7, 3, 1]"
10,142.99964904785156,17,"[0, 2, 8, 7, 4, 6, 3, 9, 5, 1]"
10,46.00024223327637,13,"[0, 1, 4, 8, 7, 5, 2, 6, 3, 9]"
10,87.99982070922852,12,"[0, 2, 3, 4, 6, 8, 9, 5, 1, 7]"
10,65.0022029876709,12,"[0, 7, 9, 3, 6, 1, 4, 8, 5, 2]"
10,31.99934959411621,10,"[0, 1, 6, 4, 3, 8, 7, 5, 9, 2]"
10,49.00026321411133,11,"[0, 5, 9, 8, 3, 6, 7, 2, 4, 1]"
10,6.000280380249023,2,"[0, 6, 3, 1, 9, 7, 4, 5, 8, 2]"
10,6.000757217407227,4,"[0, 2, 3, 6, 7, 9, 8, 4, 5, 1]"
