vértice,tempo_execução,solução
5,0.0,10.0
5,0.0,9.0
5,0.0,6.0
5,0.0,14.0
5,0.0,15.0
5,0.0,15.0
5,0.0,17.0
5,0.0,4.0
5,0.0,10.0
5,0.0,5.0
5,0.0,14.0
5,0.0,6.0
5,0.0,17.0
5,0.0,7.0
5,0.0,13.0
5,0.0,17.0
5,0.0,20.0
5,0.0,18.0
5,1.0006427764892578,11.0
5,0.0,9.0
5,0.0,19.0
5,0.0,16.0
5,0.0,11.0
5,0.0,10.0
5,0.0,18.0
5,0.0,10.0
5,0.0,7.0
5,0.0,17.0
5,0.0,17.0
5,0.0,13.0
5,0.9999275207519531,10.0
5,0.0,15.0
5,0.0,16.0
5,0.0,6.0
5,0.0,9.0
5,1.0006427764892578,9.0
5,0.0,11.0
5,0.0,14.0
5,0.0,16.0
5,0.0,10.0
5,0.0,10.0
5,0.0,10.0
5,0.0,17.0
5,0.0,7.0
5,0.0,12.0
5,1.001596450805664,10.0
5,0.0,15.0
5,0.9992122650146484,11.0
5,0.0,8.0
5,0.0,8.0
5,0.0,20.0
5,0.0,14.0
5,0.0,13.0
5,0.0,16.0
5,0.0,12.0
5,0.0,11.0
5,0.0,10.0
5,0.0,6.0
5,0.0,19.0
5,0.0,18.0
5,0.0,12.0
5,0.0,9.0
5,0.0,8.0
5,0.0,16.0
5,0.0,13.0
5,0.0,14.0
5,0.0,11.0
5,0.0,10.0
5,0.0,13.0
5,0.0,10.0
5,0.0,8.0
5,0.0,14.0
5,0.0,10.0
5,0.9996891021728516,10.0
5,0.0,14.0
5,0.0,16.0
5,1.1279582977294922,14.0
5,0.0,21.0
5,0.8718967437744141,9.0
5,0.0,9.0
5,0.0,14.0
5,0.0,8.0
5,0.0,11.0
5,1.0023117065429688,3.0
5,0.0,3.0
5,0.0,19.0
5,0.0,5.0
5,0.0,15.0
5,0.99945068359375,9.0
5,0.0,16.0
5,0.0,11.0
5,0.0,15.0
5,0.0,12.0
5,0.0,13.0
5,0.0,11.0
5,0.0,15.0
5,0.0,14.0
5,0.9977817535400391,9.0
5,0.0,11.0
5,0.0,12.0
5,0.0,12.0
5,0.0,11.0
5,0.0,15.0
5,0.0,19.0
5,0.0,11.0
5,0.0,8.0
5,0.0,9.0
5,0.0,9.0
5,0.0,8.0
5,0.9999275207519531,18.0
5,0.0,18.0
5,0.0,13.0
5,0.0,5.0
5,0.0,18.0
5,0.0,14.0
5,0.0,8.0
5,0.0,10.0
5,0.0,9.0
5,0.0,15.0
5,0.0,11.0
5,0.0,16.0
5,0.0,10.0
5,0.0,8.0
5,0.0,13.0
5,0.0,12.0
5,0.0,4.0
5,0.0,15.0
5,0.0,12.0
5,0.0,10.0
5,0.0,13.0
5,0.0,11.0
5,0.0,7.0
5,0.0,11.0
5,1.0013580322265625,13.0
5,0.0,15.0
5,0.0,11.0
5,0.0,18.0
5,0.0,8.0
5,0.0,20.0
5,0.0,11.0
5,0.0,11.0
5,0.0,17.0
5,0.0,6.0
5,0.0,15.0
5,0.0,12.0
5,0.99945068359375,8.0
5,0.0,17.0
5,0.0,11.0
5,0.0,14.0
5,0.0,10.0
5,0.0,13.0
5,0.0,10.0
5,0.0,7.0
5,0.0,13.0
5,0.0,14.0
5,0.0,12.0
5,0.0,13.0
5,0.0,4.0
5,0.0,5.0
5,0.0,12.0
5,0.0,11.0
5,0.0,15.0
5,0.99945068359375,19.0
5,0.0,9.0
5,0.0,15.0
5,0.0,4.0
5,0.0,10.0
5,0.9989738464355469,14.0
5,0.0,14.0
5,0.0,18.0
5,0.0,10.0
5,0.0,13.0
5,0.0,17.0
5,0.0,7.0
5,0.0,3.0
5,0.0,8.0
5,0.0,8.0
5,0.0,14.0
5,0.0,15.0
5,0.0,17.0
5,0.0,10.0
5,0.0,17.0
5,0.9996891021728516,11.0
5,0.0,5.0
5,0.0,17.0
5,0.0,16.0
5,0.0,13.0
5,0.0,2.0
5,0.0,18.0
5,0.0,13.0
5,0.0,12.0
5,0.0,4.0
5,0.0,12.0
5,0.0,9.0
5,0.0,20.0
5,0.0,16.0
5,0.0,12.0
5,0.0,8.0
5,0.0,15.0
5,0.0,11.0
5,0.0,12.0
5,0.0,7.0
5,0.0,8.0
5,0.0,6.0
5,0.9999275207519531,14.0
5,0.0,6.0
5,0.0,13.0
5,0.0,10.0
5,0.0,11.0
5,0.9992122650146484,7.0
5,0.0,13.0
5,0.0,19.0
5,0.0,8.0
5,0.0,13.0
5,0.0,7.0
5,0.0,6.0
5,0.0,13.0
5,0.0,12.0
5,0.0,16.0
5,0.0,14.0
5,0.0,21.0
5,0.0,10.0
5,0.0,10.0
5,0.0,14.0
5,0.0,12.0
5,0.0,3.0
5,0.0,23.0
5,0.0,15.0
5,1.0008811950683594,13.0
5,0.0,15.0
5,1.0037422180175781,12.0
5,0.0,11.0
5,0.0,8.0
5,0.0,4.0
5,0.0,2.0
5,0.0,9.0
5,0.0,14.0
5,0.0,18.0
5,0.0,11.0
5,0.0,15.0
5,0.0,16.0
5,0.0,14.0
5,0.0,13.0
5,0.0,15.0
5,0.0,14.0
5,0.0,13.0
5,0.0,12.0
5,0.0,8.0
5,0.0,11.0
5,0.0,13.0
5,0.0,9.0
5,0.0,16.0
5,1.001119613647461,8.0
5,0.0,16.0
5,0.0,11.0
5,0.0,11.0
5,0.0,14.0
5,0.0,7.0
5,0.0,8.0
5,0.0,14.0
5,0.0,16.0
5,0.0,8.0
5,0.0,13.0
5,0.0,12.0
5,0.0,8.0
5,0.0,8.0
5,0.0,19.0
5,0.0,15.0
5,0.0,12.0
5,0.0,12.0
5,0.0,15.0
5,0.0,12.0
5,0.0,12.0
5,0.0,12.0
5,1.0008811950683594,10.0
5,0.0,16.0
5,0.0,20.0
5,0.0,19.0
5,0.0,11.0
5,0.0,12.0
5,0.0,9.0
5,0.0,15.0
5,0.0,5.0
5,0.0,9.0
5,0.0,16.0
5,0.0,17.0
5,0.0,15.0
5,1.0025501251220703,14.0
5,0.0,18.0
5,0.0,8.0
5,0.0,12.0
5,1.0025501251220703,9.0
5,0.0,18.0
5,0.9977817535400391,11.0
5,0.0,11.0
5,0.0,11.0
5,0.0,18.0
5,1.0001659393310547,16.0
5,0.0,3.0
5,0.0,12.0
5,0.0,6.0
5,0.0,22.0
5,0.0,10.0
5,0.0,11.0
5,0.0,13.0
5,0.0,12.0
5,0.0,11.0
5,0.0,12.0
5,0.0,13.0
5,0.0,20.0
5,0.0,16.0
5,0.0,9.0
5,0.0,13.0
5,0.0,14.0
5,0.0,5.0
5,0.0,11.0
5,0.0,11.0
5,0.0,15.0
5,0.0,8.0
5,0.0,13.0
5,0.0,10.0
5,0.0,7.0
5,0.0,11.0
5,0.0,11.0
5,0.0,8.0
5,0.0,10.0
5,0.0,8.0
5,0.0,16.0
5,0.0,10.0
5,0.0,12.0
5,0.0,13.0
5,0.0,15.0
5,0.0,8.0
5,0.0,8.0
5,0.0,9.0
5,0.0,13.0
5,0.0,18.0
5,0.0,12.0
5,0.0,12.0
5,0.0,14.0
5,0.9999275207519531,20.0
5,0.0,9.0
5,0.0,11.0
5,0.0,17.0
5,0.0,9.0
5,0.0,20.0
5,0.0,2.0
5,0.0,5.0
5,0.0,12.0
5,0.0,19.0
5,0.0,6.0
5,0.0,15.0
5,0.0,8.0
5,0.0,16.0
5,0.0,13.0
5,0.0,5.0
5,0.0,14.0
5,0.0,10.0
5,0.0,18.0
5,0.0,12.0
5,0.0,16.0
5,0.0,14.0
5,0.0,7.0
5,0.0,14.0
5,0.0,6.0
5,0.0,9.0
5,0.0,17.0
5,0.0,12.0
5,0.0,13.0
5,0.0,6.0
5,0.0,17.0
5,0.0,6.0
5,0.0,11.0
5,0.0,20.0
5,0.0,7.0
5,0.0,7.0
5,0.0,10.0
5,0.0,7.0
5,0.0,12.0
5,0.0,9.0
5,0.0,20.0
5,0.0,20.0
5,0.0,11.0
5,0.0,9.0
5,0.0,6.0
5,0.0,16.0
5,0.0,19.0
5,0.0,17.0
5,0.0,10.0
5,0.0,12.0
5,0.0,14.0
5,0.0,17.0
5,0.0,13.0
5,0.0,11.0
5,0.0,10.0
5,0.0,10.0
5,0.0,15.0
5,0.0,19.0
5,0.0,11.0
5,0.0,14.0
5,0.0,17.0
5,0.0,7.0
5,0.0,11.0
5,0.0,9.0
5,0.0,14.0
5,0.0,12.0
5,0.0,5.0
5,0.0,15.0
5,0.0,20.0
5,0.9987354278564453,16.0
5,0.0,11.0
5,0.0,12.0
5,0.0,13.0
5,0.0,12.0
5,0.0,9.0
5,0.0,10.0
5,0.0,12.0
5,0.0,14.0
5,0.0,8.0
5,1.0004043579101562,9.0
5,0.0,21.0
5,0.0,14.0
5,0.0,6.0
5,0.0,16.0
5,0.0,4.0
5,0.0,14.0
5,0.0,4.0
5,0.0,10.0
5,0.0,13.0
5,0.0,10.0
5,0.0,12.0
5,0.0,10.0
5,0.0,12.0
5,0.0,17.0
5,0.0,13.0
5,0.0,12.0
5,0.0,9.0
5,0.0,9.0
5,0.0,8.0
5,0.0,19.0
5,0.0,12.0
5,0.0,15.0
5,0.0,13.0
5,0.0,11.0
5,0.0,6.0
5,0.0,7.0
5,0.0,17.0
5,0.0,8.0
5,0.0,14.0
5,0.0,10.0
5,0.0,10.0
5,0.0,14.0
5,0.0,11.0
5,0.0,13.0
5,0.0,11.0
5,0.0,9.0
5,0.0,4.0
5,0.0,12.0
5,0.0,8.0
5,0.0,16.0
5,0.0,8.0
5,0.0,12.0
5,0.0,7.0
5,0.0,14.0
5,0.0,10.0
5,0.9996891021728516,11.0
5,0.0,8.0
5,0.0,2.0
5,0.0,14.0
5,0.0,13.0
5,1.0001659393310547,12.0
5,0.0,8.0
5,0.0,11.0
5,0.0,6.0
5,0.0,22.0
5,0.0,8.0
5,0.0,10.0
5,0.0,9.0
5,0.0,11.0
5,0.0,7.0
5,0.0,21.0
5,0.0,7.0
5,0.0,20.0
5,0.0,12.0
5,0.0,15.0
5,0.0,13.0
5,0.0,5.0
5,0.0,12.0
5,0.0,15.0
5,0.0,10.0
5,0.0,12.0
5,0.0,7.0
5,0.0,14.0
5,0.0,11.0
5,0.0,8.0
5,0.0,15.0
5,0.0,12.0
5,0.0,14.0
5,0.0,16.0
5,0.0,9.0
5,0.0,8.0
5,0.0,6.0
5,0.0,11.0
5,0.0,17.0
5,0.0,11.0
5,0.0,9.0
5,0.0,6.0
5,0.9999275207519531,17.0
5,0.0,16.0
5,0.0,2.0
5,0.0,15.0
5,0.0,11.0
5,0.0,6.0
5,0.0,14.0
5,0.0,14.0
5,0.0,9.0
5,0.0,11.0
5,0.9975433349609375,13.0
5,0.0,11.0
5,0.0,20.0
5,0.0,9.0
5,0.0,10.0
5,0.0,9.0
5,0.0,14.0
5,0.0,12.0
5,0.0,12.0
5,0.0,12.0
5,0.0,9.0
5,0.0,9.0
5,0.0,13.0
5,0.0,5.0
5,0.9987354278564453,20.0
5,0.0,14.0
5,0.0,11.0
5,0.0,9.0
5,0.0,7.0
5,0.0,19.0
5,0.0,17.0
5,0.0,19.0
5,0.0,3.0
5,0.0,8.0
5,1.0006427764892578,14.0
5,0.0,11.0
5,0.0,14.0
5,0.0,13.0
5,0.0,7.0
5,0.0,8.0
5,0.0,4.0
5,0.0,13.0
5,0.0,4.0
5,0.0,7.0
5,0.9992122650146484,16.0
5,0.0,13.0
5,0.0,14.0
5,0.0,10.0
5,0.0,10.0
5,1.0013580322265625,4.0
5,0.0,14.0
5,0.0,22.0
5,0.0,13.0
5,0.0,24.0
5,0.0,10.0
5,0.0,14.0
5,0.0,8.0
5,0.0,15.0
5,0.0,9.0
5,0.0,14.0
5,0.0,10.0
5,0.0,15.0
5,0.0,16.0
5,0.0,14.0
5,0.0,9.0
5,0.0,13.0
5,0.0,13.0
5,0.0,8.0
5,1.0001659393310547,14.0
5,0.0,12.0
5,0.0,9.0
5,0.0,12.0
5,0.0,10.0
5,0.0,13.0
5,0.0,9.0
5,1.001596450805664,16.0
5,0.0,9.0
5,0.0,9.0
5,0.0,13.0
5,0.0,13.0
5,0.0,12.0
5,0.0,9.0
5,0.0,8.0
5,0.0,9.0
5,0.0,18.0
5,0.0,8.0
5,0.0,12.0
5,0.0,12.0
5,0.0,4.0
5,0.0,7.0
5,0.0,16.0
5,0.0,10.0
5,0.0,9.0
5,0.0,10.0
5,0.0,12.0
5,0.0,19.0
5,0.0,10.0
5,0.0,21.0
5,0.0,8.0
5,0.0,17.0
5,0.0,7.0
5,0.0,12.0
5,0.0,8.0
5,0.0,15.0
5,0.0,11.0
5,0.0,15.0
5,0.0,7.0
5,0.0,14.0
5,0.0,9.0
5,0.0,21.0
5,0.0,11.0
5,0.0,22.0
5,0.0,6.0
