vértice,tempo_execução,solução
5,0.0,9.0
5,1.0027885437011719,10.0
5,0.0,15.0
5,0.0,14.0
5,0.0,9.0
5,0.0,13.0
5,0.0,11.0
5,0.0,11.0
5,0.0,15.0
5,0.0,9.0
5,0.0,17.0
5,0.0,15.0
5,0.0,13.0
5,0.9987354278564453,10.0
5,0.0,13.0
5,0.0,14.0
5,0.0,12.0
5,0.0,4.0
5,0.0,7.0
5,0.0,16.0
5,0.0,16.0
5,0.0,15.0
5,0.0,16.0
5,0.0,9.0
5,0.0,7.0
5,0.0,14.0
5,0.0,13.0
5,0.0,14.0
5,0.0,16.0
5,0.0,11.0
5,0.0,15.0
5,0.0,14.0
5,0.0,2.0
5,0.0,11.0
5,0.0,10.0
5,0.0,14.0
5,0.0,11.0
5,0.0,17.0
5,0.0,17.0
5,0.0,9.0
5,0.0,15.0
5,0.0,18.0
5,0.0,11.0
5,0.0,14.0
5,0.0,13.0
5,0.9980201721191406,7.0
5,0.0,9.0
5,0.0,10.0
5,0.0,17.0
5,0.0,13.0
5,0.0,20.0
5,0.0,7.0
5,0.9992122650146484,22.0
5,0.0,17.0
5,0.0,18.0
5,0.0,8.0
5,0.0,6.0
5,0.9999275207519531,12.0
5,0.0,7.0
5,0.0,10.0
5,0.0,16.0
5,0.0,14.0
5,0.0,17.0
5,0.0,15.0
5,0.9987354278564453,15.0
5,0.0,17.0
5,0.0,12.0
5,0.0,7.0
5,0.0,14.0
5,0.0,13.0
5,0.0,11.0
5,0.0,9.0
5,0.0,12.0
5,0.0,9.0
5,0.0,9.0
5,0.0,7.0
5,0.0,7.0
5,0.0,11.0
5,0.0,12.0
5,0.0,14.0
5,0.9996891021728516,11.0
5,0.0,16.0
5,0.0,13.0
5,0.0,17.0
5,0.0,8.0
5,0.0,15.0
5,0.0,13.0
5,0.0,5.0
5,0.0,9.0
5,0.0,6.0
5,0.0,11.0
5,0.0,13.0
5,0.0,15.0
5,0.0,22.0
5,1.0001659393310547,12.0
5,0.0,14.0
5,0.0,13.0
5,0.0,10.0
5,0.0,14.0
5,0.0,8.0
5,0.0,13.0
5,0.0,16.0
5,0.0,12.0
5,0.0,13.0
5,0.0,5.0
5,0.0,11.0
5,0.99945068359375,14.0
5,0.0,7.0
5,0.0,11.0
5,0.0,12.0
5,0.0,9.0
5,0.0,10.0
5,0.0,10.0
5,0.0,9.0
5,0.0,13.0
5,0.0,10.0
5,0.0,16.0
5,0.0,16.0
5,0.0,7.0
5,0.0,12.0
5,0.0,12.0
5,0.0,5.0
5,1.0001659393310547,8.0
5,0.0,11.0
5,0.0,14.0
5,0.0,10.0
5,0.0,14.0
5,0.0,3.0
5,0.0,6.0
5,0.0,10.0
5,0.0,13.0
5,0.0,5.0
5,0.0,6.0
5,0.0,8.0
5,0.0,19.0
5,0.0,16.0
5,0.0,10.0
5,0.0,5.0
5,0.0,12.0
5,0.0,11.0
5,0.0,13.0
5,0.0,13.0
5,0.0,13.0
5,0.0,10.0
5,0.0,4.0
5,0.0,14.0
5,0.0,6.0
5,0.0,8.0
5,0.0,16.0
5,0.0,15.0
5,0.0,10.0
5,0.0,12.0
5,0.0,17.0
5,0.0,19.0
5,0.0,13.0
5,0.0,9.0
5,0.0,10.0
5,0.0,18.0
5,0.0,8.0
5,0.0,12.0
5,0.0,9.0
5,0.0,9.0
5,0.0,16.0
5,0.0,14.0
5,0.0,15.0
5,0.0,8.0
5,0.0,11.0
5,0.0,13.0
5,0.0,14.0
5,0.0,7.0
5,0.0,15.0
5,0.0,9.0
5,0.0,7.0
5,0.0,8.0
5,0.0,15.0
5,0.0,16.0
5,0.0,14.0
5,0.99945068359375,11.0
5,0.0,10.0
5,0.0,17.0
5,0.0,12.0
5,0.0,8.0
5,0.0,15.0
5,0.99945068359375,14.0
5,0.0,8.0
5,0.0,17.0
5,0.0,11.0
5,0.0,11.0
5,0.0,14.0
5,0.0,10.0
5,0.0,5.0
5,0.0,13.0
5,0.0,6.0
5,0.0,16.0
5,0.0,8.0
5,0.0,7.0
5,0.0,4.0
5,0.0,18.0
5,0.0,14.0
5,0.0,7.0
5,0.0,11.0
5,0.0,12.0
5,0.0,17.0
5,0.0,13.0
5,0.0,14.0
5,0.0,12.0
5,0.99945068359375,9.0
5,0.0,7.0
5,0.0,13.0
5,0.0,8.0
5,0.0,9.0
5,0.0,11.0
5,0.0,6.0
5,0.0,20.0
5,0.0,16.0
5,0.0,12.0
5,0.0,13.0
5,0.0,17.0
5,1.0001659393310547,11.0
5,0.0,12.0
5,0.0,13.0
5,0.0,17.0
5,0.0,17.0
5,0.0,13.0
5,0.0,6.0
5,0.0,8.0
5,0.0,4.0
5,0.0,10.0
5,0.0,7.0
5,0.0,11.0
5,0.0,5.0
5,0.0,14.0
5,0.0,5.0
5,0.9989738464355469,7.0
5,0.0,14.0
5,0.0,16.0
5,0.0,17.0
5,0.0,14.0
5,0.0,18.0
5,0.0,16.0
5,0.0,14.0
5,0.0,7.0
5,0.0,11.0
5,0.0,15.0
5,0.0,11.0
5,0.0,14.0
5,0.0,7.0
5,0.9996891021728516,13.0
5,0.0,16.0
5,0.0,14.0
5,0.0,15.0
5,0.0,11.0
5,0.0,12.0
5,0.0,14.0
5,0.9996891021728516,17.0
5,0.0,6.0
5,0.0,5.0
5,0.0,14.0
5,0.0,1.0
5,1.0001659393310547,8.0
5,0.0,8.0
5,0.0,9.0
5,0.0,17.0
5,0.0,21.0
5,0.0,15.0
5,0.0,11.0
5,0.0,4.0
5,0.0,12.0
5,0.0,9.0
5,0.0,8.0
5,0.0,16.0
5,0.0,9.0
5,0.0,16.0
5,0.9996891021728516,11.0
5,0.0,12.0
5,0.0,15.0
5,0.0,17.0
5,0.0,9.0
5,0.0,14.0
5,0.0,9.0
5,0.0,7.0
5,0.0,10.0
5,0.0,16.0
5,0.0,16.0
5,0.0,12.0
5,0.0,13.0
5,0.0,13.0
5,0.0,11.0
5,0.0,12.0
5,0.0,10.0
5,0.0,17.0
5,0.0,14.0
5,1.0006427764892578,8.0
5,0.0,11.0
5,0.0,15.0
5,0.0,8.0
5,0.0,10.0
5,0.99945068359375,11.0
5,0.0,11.0
5,0.0,16.0
5,0.0,14.0
5,0.0,19.0
5,0.0,10.0
5,0.0,5.0
5,0.99945068359375,19.0
5,0.0,18.0
5,0.0,14.0
5,0.0,6.0
5,0.0,8.0
5,0.9999275207519531,11.0
5,0.0,14.0
5,0.0,9.0
5,0.0,11.0
5,0.0,9.0
5,0.0,10.0
5,0.0,14.0
5,0.9989738464355469,12.0
5,0.0,12.0
5,1.0001659393310547,10.0
5,0.0,8.0
5,0.0,15.0
5,0.0,13.0
5,0.0,7.0
5,0.0,8.0
5,0.0,11.0
5,1.0001659393310547,15.0
5,0.0,12.0
5,0.0,10.0
5,0.0,12.0
5,0.0,10.0
5,1.0006427764892578,10.0
5,0.0,8.0
5,0.0,12.0
5,0.9996891021728516,11.0
5,0.0,12.0
5,0.0,12.0
5,0.9999275207519531,10.0
5,0.0,10.0
5,0.0,17.0
5,0.0,13.0
5,0.0,8.0
5,0.0,13.0
5,0.0,12.0
5,0.0,11.0
5,0.0,18.0
5,0.0,14.0
5,0.0,18.0
5,0.0,14.0
5,0.9999275207519531,12.0
5,0.0,15.0
5,0.0,15.0
5,1.001119613647461,18.0
5,0.0,10.0
5,0.9996891021728516,13.0
5,0.0,11.0
5,0.0,17.0
5,0.0,7.0
5,0.0,20.0
5,0.0,12.0
5,0.0,6.0
5,0.0,15.0
5,0.0,14.0
5,0.0,9.0
5,0.0,13.0
5,0.0,8.0
5,0.0,14.0
5,0.0,11.0
5,0.0,8.0
5,0.0,14.0
5,0.0,15.0
5,0.0,13.0
5,0.0,4.0
5,0.0,11.0
5,0.0,13.0
5,1.0001659393310547,14.0
5,0.0,15.0
5,0.0,12.0
5,0.0,13.0
5,1.0004043579101562,13.0
5,0.0,11.0
5,0.0,19.0
5,0.0,15.0
5,0.0,17.0
5,0.0,13.0
5,0.0,13.0
5,0.0,20.0
5,0.0,10.0
5,0.0,0.0
5,0.0,14.0
5,0.0,13.0
5,0.0,12.0
5,0.0,13.0
5,0.0,17.0
5,0.0,4.0
5,0.0,7.0
5,0.0,9.0
5,0.0,19.0
5,0.0,5.0
5,0.0,16.0
5,0.0,17.0
5,0.0,14.0
5,0.0,17.0
5,0.0,10.0
5,0.0,14.0
5,0.99945068359375,3.0
5,0.0,15.0
5,0.0,11.0
5,0.0,11.0
5,0.0,9.0
5,0.0,14.0
5,0.0,14.0
5,0.0,15.0
5,0.0,15.0
5,0.0,5.0
5,0.0,9.0
5,0.0,8.0
5,0.0,9.0
5,0.0,9.0
5,0.0,13.0
5,0.0,10.0
5,0.0,11.0
5,0.0,7.0
5,0.0,12.0
5,0.9996891021728516,19.0
5,0.0,13.0
5,0.0,11.0
5,0.0,10.0
5,0.0,7.0
5,0.0,11.0
5,0.0,15.0
5,0.0,8.0
5,0.0,14.0
5,0.0,11.0
5,0.0,11.0
5,0.0,17.0
5,0.0,9.0
5,0.0,9.0
5,0.0,11.0
5,0.0,12.0
5,0.0,19.0
5,0.0,14.0
5,0.0,14.0
5,1.0018348693847656,8.0
5,0.0,9.0
5,0.0,13.0
5,0.0,8.0
5,0.0,9.0
5,0.0,9.0
5,0.0,14.0
5,0.0,14.0
5,0.0,9.0
5,0.0,17.0
5,0.0,10.0
5,0.0,12.0
5,0.0,9.0
5,0.0,13.0
5,1.0004043579101562,11.0
5,0.0,10.0
5,0.0,11.0
5,0.0,2.0
5,0.0,13.0
5,0.0,6.0
5,0.0,6.0
5,0.0,17.0
5,0.0,15.0
5,0.0,10.0
5,1.0004043579101562,10.0
5,0.0,14.0
5,0.0,18.0
5,0.0,5.0
5,0.0,8.0
5,0.99945068359375,7.0
5,0.0,11.0
5,0.0,14.0
5,0.0,7.0
5,0.0,8.0
5,0.0,9.0
5,0.0,8.0
5,0.0,19.0
5,0.0,17.0
5,0.0,15.0
5,0.0,17.0
5,0.0,7.0
5,0.0,10.0
5,0.0,21.0
5,0.0,1.0
5,0.0,16.0
5,0.0,17.0
5,0.0,17.0
5,0.0,13.0
5,0.0,10.0
5,0.0,8.0
5,0.99945068359375,15.0
5,0.0,18.0
5,0.0,8.0
5,0.0,13.0
5,0.0,18.0
5,0.0,14.0
5,0.0,8.0
5,0.0,14.0
5,0.0,8.0
5,0.0,10.0
5,0.0,11.0
5,0.0,8.0
5,0.0,13.0
5,0.0,10.0
5,0.0,15.0
5,0.0,12.0
5,0.0,9.0
5,0.0,18.0
5,0.0,10.0
5,0.0,5.0
5,0.0,9.0
5,1.0013580322265625,9.0
5,0.0,10.0
5,0.0,11.0
5,0.0,18.0
5,0.0,5.0
5,0.99945068359375,13.0
5,0.0,5.0
5,0.0,9.0
5,0.0,12.0
5,0.0,12.0
5,0.0,13.0
5,0.0,12.0
5,0.0,9.0
5,0.0,7.0
5,0.0,4.0
5,0.0,8.0
5,0.0,7.0
5,0.0,14.0
5,0.0,7.0
5,0.0,11.0
5,0.0,11.0
5,0.0,9.0
5,0.0,10.0
5,0.0,14.0
5,0.0,8.0
5,0.0,8.0
5,0.0,12.0
5,0.0,10.0
5,0.0,17.0
5,0.0,18.0
5,0.0,9.0
5,1.0004043579101562,18.0
5,0.0,10.0
5,0.0,6.0
5,0.0,19.0
5,0.0,3.0
5,0.0,11.0
5,0.0,18.0
5,1.0008811950683594,13.0
5,0.0,12.0
5,0.0,17.0
5,0.0,21.0
5,0.0,5.0
5,0.0,15.0
5,0.0,12.0
5,0.0,12.0
5,0.0,14.0
5,0.0,8.0
5,0.0,6.0
5,0.0,12.0
5,0.0,14.0
5,0.0,7.0
5,0.0,12.0
5,0.0,16.0
5,0.0,11.0
5,0.0,15.0
5,0.0,5.0
5,0.0,18.0
5,0.0,12.0
5,0.0,9.0
5,0.0,13.0
5,0.0,2.0
5,0.0,18.0
5,0.0,10.0
5,0.0,8.0
5,0.9996891021728516,9.0
5,0.0,8.0
5,0.0,17.0
5,0.0,8.0
5,0.0,12.0
5,0.0,11.0
5,0.0,6.0
5,0.0,14.0
5,0.0,11.0
5,0.0,9.0
5,0.0,17.0
5,0.0,3.0
5,0.0,13.0
5,0.0,9.0
5,0.0,12.0
5,0.99945068359375,14.0
5,0.0,18.0
5,0.0,14.0
5,0.0,10.0
5,0.0,8.0
5,0.0,13.0
5,0.0,12.0
5,0.0,5.0
5,0.0,13.0
5,0.0,13.0
5,0.0,13.0
5,0.0,10.0
5,0.0,13.0
5,0.0,15.0
5,0.99945068359375,16.0
5,0.0,13.0
5,0.0,10.0
5,0.0,11.0
5,0.0,8.0
5,0.0,11.0
5,0.0,9.0
5,0.0,16.0
5,0.0,14.0
5,0.0,8.0
5,0.0,9.0
5,0.0,16.0
5,0.0,10.0
5,0.0,14.0
5,0.0,15.0
5,0.0,9.0
5,0.0,10.0
5,0.9992122650146484,14.0
5,0.0,16.0
5,0.0,14.0
5,0.0,8.0
5,0.0,16.0
5,0.9999275207519531,12.0
5,0.0,17.0
5,0.0,5.0
5,0.0,15.0
5,0.0,18.0
5,0.0,8.0
5,0.0,15.0
5,0.0,11.0
5,0.0,14.0
5,0.0,9.0
5,0.0,16.0
5,0.0,10.0
5,0.0,7.0
5,0.0,8.0
5,1.0004043579101562,22.0
5,0.0,17.0
5,0.0,13.0
5,0.0,13.0
